Site,date,FSC_dry,FSC_carbon,FSC_nitrogen,FSC_fraction_canopy,Frond_density,Plant_density,Surface_Irradiance,Bottom_Irradiance,Subsurface_Irradiance,Plant_loss_rate,Frond_loss_rate,Cut_frond_loss_rate,Blade_loss_rate,Dissolved_loss_rate,Carbon_lost_as_plants,Carbon_lost_as_fronds,Carbon_lost_as_cut_fronds,Carbon_lost_as_blades,Carbon_lost_as_dissolved,SE_FSC_dry,SE_FSC_carbon,SE_FSC_nitrogen,SE_FSC_fraction_canopy,SE_frond_density,SE_plant_density,SE_plant_loss_rate,SE_frond_loss_rate,SE_cut_frond_loss_rate,SE_blade_loss_rate,SE_dissolved_loss_rate,SE_carbon_lost_as_plants,SE_carbon_lost_as_fronds,SE_carbon_lost_as_cut_fronds,SE_carbon_lost_as_blades,SE_carbon_lost_as_dissolved
ABUR,2007-03-02,0.0037471481,0.0010938159,0.0000767262,0.2645519125,0.0625,0.0104166667,606.49293041,16.382597248,123.29051282,0.009297648,0.0447101073,0,0.0080047543,0.001958235,0.0000135433,0.0000651266,0,0.0000116601,2.8524466E-6,0.0007609283,0.0002331349,0.0000198373,0.0525918827,0.0069687521,0.0006260487,0.0112579041,0.0183170995,0,0.0005165599,0.0001745925,0.0000166467,0.0000284264,0,1.7377476E-6,4.2611454E-7
ABUR,2007-04-04,0.007530334,0.0022000509,0.0001594432,0.317630748,0.1083333333,0.0166666667,709.47192079,29.124369436,150.39216619,0,0.0076575555,0,0.0102701567,0.0025648624,0,0.0000121221,0,0.000016258,4.0602573E-6,0.0012701406,0.0004027213,0.0000379878,0.0479189835,0.0112305176,0.0011341565,0,0.0028731645,0,0.0007164309,0.0002309124,0,4.9228891E-6,0,2.6396495E-6,6.7188304E-7
ABUR,2007-05-02,0.0074447173,0.001885043,0.0001489147,0.1420339864,0.1291666667,0.0208333333,782.08739492,24.07318778,165.7235228,0,0.0077605342,0,0.0088565651,0.002687567,0,0.0000158198,0,0.000018054,5.478584E-6,0.0012557941,0.000340478,0.0000345484,0.0441853129,0.0148010169,0.0014690226,0,0.0030264924,0,0.0006115285,0.0002312464,0,6.5799635E-6,0,2.7819583E-6,8.4380035E-7
ABUR,2007-06-04,0.0149110463,0.0041533458,0.000253062,0.2488810844,0.2458333333,0.05,863.64698054,25.593207171,175.44459727,0,0.0058915653,0,0.0082090233,0.002780084,0,0.0000169171,0,0.0000235714,7.9827377E-6,0.0024686238,0.0007383929,0.0000585075,0.0360539516,0.0293351058,0.0041173727,0,0.0020595981,0,0.0005867347,0.0002381945,0,6.3670565E-6,0,3.5049232E-6,1.1461068E-6
ABUR,2007-07-09,0.0132053385,0.0037831087,0.0002102214,0.1780489224,0.2645833333,0.0520833333,801.66701256,22.464428177,162.75379691,0.0082194878,0.03191895,0,0.008699102,0.0025614044,0.0000325931,0.0001265697,0,0.000034495,0.0000101569,0.0021652448,0.00067068,0.0000489049,0.0291925373,0.0311516139,0.0043422228,0.0061469192,0.0104561753,0,0.0005653724,0.0002218013,0.0000247522,0.0000444216,0,5.0139099E-6,1.4365597E-6
ABUR,2007-08-02,0.0191084847,0.0049894872,0.0002929119,0.158295244,0.3833333333,0.0895833333,780.71502271,36.623325887,172.61181998,0,0.0120617379,0,0.0083441148,0.0025113055,0,0.0000525712,0,0.0000363679,0.0000109455,0.0030192853,0.0008620314,0.0000669483,0.0282320379,0.0455858235,0.0074196432,0,0.0042525814,0,0.0005136344,0.0002167072,0,0.0000197072,0,5.0471023E-6,1.4984329E-6
ABUR,2007-09-07,0.0288671251,0.0094289011,0.0003880094,0.0728197409,0.75,0.1916666667,763.74346873,27.696282027,183.80757152,0,0.0171289257,0,0.0073445512,0.0021389342,0,0.0001194796,0,0.0000512306,0.0000149197,0.0048516981,0.0017067244,0.000088135,0.0129581985,0.0999995467,0.0150147061,0,0.0058649617,0,0.0004392568,0.0001893259,0,0.000043461,0,7.0754618E-6,1.9810561E-6
ABUR,2007-09-29,0.0709821574,0.0202088952,0.0006886097,0.1176341269,1.275,0.20625,693.35812349,31.365345608,174.69931957,0,0.0101686955,0,0.0070504069,0.002088214,0,0.0001437915,0,0.000099697,0.0000295286,0.0123944206,0.0037479729,0.0001704233,0.0108896626,0.1689533272,0.0160659723,0,0.0032273834,0,0.0004185506,0.0001840612,0,0.0000495213,0,0.0000149239,4.3297053E-6
ABUR,2007-11-05,0.1457305781,0.0367284884,0.0021491704,0.3227643471,1.7770833333,0.2020833333,646.20617752,31.271010864,161.88957169,0.0028475815,0.0123244704,0.0001335873,0.0092660094,0.0026727855,0.0000787388,0.0003407852,3.6938363E-6,0.0002562154,0.0000739055,0.0242988233,0.0066870367,0.0005001153,0.0136409555,0.2304368913,0.0151852734,0.003135514,0.0035702707,0.0000233677,0.0005888639,0.0002166996,0.000087845,0.0001060736,8.0645065E-7,0.0000367553,0.0000100945
ABUR,2007-12-03,0.1735699979,0.0452721199,0.0024591797,0.3029932734,2.1958333333,0.1916666667,490.52954754,20.872213607,123.45175675,0,0.0047401689,0.0002972069,0.0105450487,0.0025186307,0,0.0001936431,0.0000121414,0.0004307812,0.0001028899,0.0278333386,0.0078991219,0.0005709829,0.0129573709,0.2884102726,0.0149074501,0,0.0013070974,0.0000650918,0.000693365,0.0002061238,0,0.0000587145,2.902109E-6,0.0000603197,0.000013279
ABUR,2008-01-02,0.0366356658,0.0090286578,0.0007466401,0.1060740386,0.66875,0.0708333333,462.04793694,13.365711946,104.43309837,0.0122574927,0.0592430484,0,0.0089409335,0.00231607,0.0002755426,0.0013317556,0,0.0002009879,0.0000520642,0.0066930252,0.0017728069,0.0001842047,0.0078292493,0.0936585819,0.0054860252,0.0065009957,0.0137002899,0,0.0005303686,0.0001910166,0.0001472303,0.000346963,0,0.000028479,7.3447894E-6
ABUR,2008-02-07,0.0608964796,0.0160529402,0.001395082,0.29097123,0.875,0.0791666667,508.45268368,9.6736102852,106.45676881,0.0020585548,0.0230621715,0.000435374,0.0088617797,0.0022937181,0.0000251263,0.0002814917,5.3140779E-6,0.0001081649,0.0000279966,0.0098708144,0.0028324275,0.0003209273,0.0228176352,0.1145127824,0.0059399499,0.0022242695,0.0056093344,0.000072533,0.0005568464,0.0001888909,0.000027468,0.0000788914,1.2062833E-6,0.0000153285,3.8704039E-6
ABUR,2008-03-04,0.0230397377,0.0058392941,0.0005041018,0.0722621576,0.49375,0.0458333333,548.06035258,13.656970907,120.7589788,0.0241772561,0.0461456848,0,0.0081405924,0.0023815166,0.000244183,0.0004660576,0,0.0000822175,0.0000240526,0.003854663,0.0010797446,0.0001148801,0.0116164178,0.0639084259,0.0035359301,0.0098249492,0.0127716942,0,0.0005073675,0.0001950326,0.0001081938,0.0001396523,0,0.0000117343,3.2257473E-6
ABUR,2008-04-03,0.0328658226,0.0111778845,0.0009292089,0.1995365015,0.5083333333,0.03125,674.74327192,21.893530681,153.13861544,0.0074381184,0.0064079326,0,0.0075026408,0.0020620277,0.0000611542,0.0000526843,0,0.0000616846,0.0000169534,0.0062715575,0.002265965,0.0002321902,0.0199018027,0.0746336796,0.0027352718,0.0055760609,0.0019310896,0,0.0004457332,0.0001669502,0.0000465981,0.0000174491,0,9.2227461E-6,2.4756716E-6
ABUR,2008-05-01,0.0758602369,0.022202948,0.0013172274,0.3488057931,0.95625,0.05625,713.23321229,18.035435171,160.31094324,0,0.009953873,0,0.0098331874,0.002484135,0,0.0001599068,0,0.000157968,0.0000399071,0.0135267253,0.004220455,0.0003233455,0.0196877103,0.1337887178,0.004865388,0,0.0028081941,0,0.0006501927,0.0002019734,0,0.000052021,0,0.0000248069,5.976192E-6
ABUR,2008-06-12,0.1429813164,0.0470179418,0.0030028612,0.5094998369,1.1270833333,0.0479166667,724.22126959,15.738326342,157.03799629,0,0.0058314877,0,0.0115144937,0.0028040558,0,0.0001928662,0,0.0003808217,0.0000927392,0.027898997,0.0097832363,0.0007612156,0.0239210733,0.1617311671,0.0041287241,0,0.0018003339,0,0.0008616008,0.0002163384,0,0.0000660295,0,0.0000619809,0.0000140552
ABUR,2008-07-10,0.1109775253,0.0262770187,0.0014140695,0.3237486237,1.2541666667,0.0458333333,742.40277788,15.481742,159.56171415,0,0.0036425152,0,0.0118059539,0.0030347282,0,0.0001336967,0,0.0004333317,0.0001113882,0.0197003868,0.0049583425,0.0003349174,0.0201633275,0.176213512,0.0037799234,0,0.0009611002,0,0.0008671237,0.0002241239,0,0.0000435163,0,0.0000849847,0.0000199062
ABUR,2008-08-07,0.1055676895,0.0337530031,0.0012649224,0.1945483262,1.475,0.0416666667,730.06130808,22.069104313,172.56259839,0,0.0098962917,0,0.0103933398,0.0026693003,0,0.0002954953,0,0.0003103367,0.0000797031,0.0187421457,0.0063725268,0.0003011487,0.0145699799,0.2024297071,0.0034774038,0,0.0026466931,0,0.0006548141,0.0002269394,0,0.0000880912,0,0.0000457184,0.0000115595
ABUR,2008-09-04,0.0756200742,0.0256573246,0.0009471255,0.0381846124,1.3479166667,0.0375,676.20186153,25.362586076,163.02025943,0.0055053814,0.0091672862,0.0004306093,0.007548286,0.0018984406,0.000162521,0.0002706218,0.0000127118,0.0002228283,0.0000560427,0.0135901691,0.0049602577,0.0002237625,0.0052627848,0.1875701735,0.0030831179,0.0039674474,0.0025231837,0.000089663,0.0004396784,0.0001567808,0.0001177979,0.0000831899,3.287818E-6,0.0000326517,8.1774942E-6
ABUR,2008-10-01,0.0518387391,0.015187285,0.0005148531,0.0316265952,0.8729166667,0.03125,612.43197141,27.017789425,155.33859125,0,0.0104660029,0,0.0055961972,0.0017130324,0,0.0002132733,0,0.0001140378,0.0000349077,0.0100191835,0.0031409674,0.0001325379,0.0095647876,0.1334380034,0.002929945,0,0.0027288358,0,0.0004005782,0.0001434899,0,0.0000636877,0,0.000021246,5.9140144E-6
ABUR,2008-11-07,0.0950644031,0.0301400135,0.0014737023,0.2937438775,1.14375,0.04375,590.92916128,18.356292598,128.63851856,0.0021633164,0.0124087473,0.0010869358,0.00803596,0.0020143,0.0000471954,0.0002707119,0.0000237128,0.0001753143,0.0000439444,0.0175292663,0.0059323662,0.0003541505,0.0203051737,0.1618617607,0.0035912312,0.0023149284,0.0035961237,0.0001922771,0.0004878191,0.0001641294,0.0000507353,0.0000884731,5.5509672E-6,0.0000268999,6.5510214E-6
ABUR,2008-12-05,0.1140160835,0.0379898639,0.0019957928,0.384565336,1.1625,0.0375,523.30647212,10.6690108,99.150072331,0.0031075492,0.0150052928,0.00196446,0.0108278623,0.0020290801,0.0001053884,0.0005088844,0.000066622,0.0003672124,0.0000688135,0.0210744194,0.0075006172,0.0004833701,0.0351742659,0.155694329,0.0029899096,0.0033130998,0.004500484,0.0004238803,0.0007301952,0.0001574814,0.0001128365,0.0001660398,0.0000156487,0.0000588704,0.0000104907
ABUR,2009-01-06,0.0884432255,0.0269161352,0.0018910874,0.3348177759,1.1333333333,0.03125,514.21253164,10.023503168,102.24569569,0.0062709592,0.0355442846,0,0.0108719612,0.0020957973,0.0002015212,0.0011422381,0,0.0003493774,0.0000673498,0.0156728629,0.0051362601,0.0004451908,0.0304508845,0.1593401926,0.0029024577,0.0049417749,0.0088979119,0,0.0007892687,0.0001706392,0.0001610947,0.0003217913,0,0.0000548254,9.8810916E-6
ABUR,2009-02-03,0.2154978049,0.0641310208,0.0040987188,0.6400060702,1.3020833333,0.03125,400.89644484,6.3746893598,76.452735569,0.0059662173,0.030000025,0,0.0117185175,0.0023141325,0.0002557378,0.0012859302,0,0.0005023061,0.0000991937,0.0467364203,0.0146794996,0.0011385915,0.0315973816,0.193047192,0.0027006108,0.0044935265,0.0075287485,0,0.0009035718,0.0001797512,0.0002010797,0.0003832779,0,0.0000896757,0.0000168287
ABUR,2009-03-09,0.1033074762,0.0282349999,0.002304358,0.4081894621,0.8625,0.0229166667,517.74788649,9.056251481,89.474378765,0.0182070355,0.0570839603,0,0.0124614818,0.0027355398,0.0007966691,0.0024977722,0,0.000545266,0.0001196966,0.023563482,0.0067570751,0.0006438008,0.0383786429,0.1430605642,0.0019321375,0.0083325392,0.0150789496,0,0.0010098236,0.0002129593,0.0003781755,0.0007976992,0,0.000100994,0.000021202
ABUR,2009-04-07,0.0605330002,0.0182877501,0.0016072721,0.342645564,0.6875,0.0145833333,633.75080569,15.981404897,122.40869886,0.0053155407,0.0214616198,0,0.0113012344,0.0026678839,0.000121739,0.0004915241,0,0.0002588262,0.0000611011,0.0137747135,0.0043548057,0.0004671826,0.0418485687,0.1132048728,0.0011712704,0.0058759703,0.0067512713,0,0.0008410057,0.0002176493,0.0001374021,0.0001741024,0,0.0000482191,0.0000113192
ABUR,2009-05-04,0.0279602421,0.0087751034,0.0007865028,0.3652654292,0.3270833333,0.0145833333,579.39110779,12.564925802,117.78547187,0.0300344525,0.0602857071,0,0.0107903487,0.0023083423,0.0003890809,0.0007809704,0,0.0001397834,0.0000299034,0.0057258547,0.0018956777,0.0002040415,0.0276977594,0.0505839413,0.0011137589,0.0163010268,0.0210656534,0,0.0007632433,0.0001917732,0.0002242877,0.0002967506,0,0.0000255021,5.4101071E-6
ABUR,2009-05-27,0.0154913267,0.0049431333,0.0003403142,0.3026690206,0.1979166667,0.0083333333,649.22926687,13.273665591,129.66598257,0,0.0082022556,0,0.0106103339,0.002348756,0,0.000056987,0,0.0000737177,0.0000163185,0.0037049391,0.0012227086,0.0001012564,0.0397168082,0.0342266798,0.0007538018,0,0.0032738541,0,0.0007534219,0.0001848914,0,0.0000256307,0,0.0000150425,3.2603878E-6
ABUR,2009-07-01,0.0185661465,0.0058863462,0.0003662576,0.4997102351,0.1604166667,0.0104166667,695.62637606,10.40199227,127.02129163,0.0052091873,0.032036751,0,0.0111480806,0.0025680456,0.0000281349,0.0001730311,0,0.000060211,0.0000138701,0.0037908051,0.0012927977,0.000096834,0.0506273758,0.0211557113,0.0007134137,0.0065970033,0.0123476187,0,0.0008663085,0.0002091424,0.0000361281,0.0000731985,0,0.0000112207,2.4649965E-6
ABUR,2009-08-06,0.0156422113,0.004908478,0.0002727306,0.3526073383,0.20625,0.0166666667,671.93376729,29.750881361,140.58096926,0.006198432,0.0156346525,0,0.0114277094,0.0026287682,0.0000333638,0.0000841553,0,0.000061511,0.0000141496,0.0037773368,0.001219544,0.0000789814,0.0554750146,0.0316642101,0.0011157661,0.0070998758,0.0060099895,0,0.0008855209,0.0002096489,0.00003827,0.0000361001,0,0.0000118664,2.5522869E-6
ABUR,2009-09-01,0.0122321881,0.00399654,0.0001967279,0.2026038148,0.1604166667,0.0145833333,576.15468638,21.489105918,122.27816063,0,0.0036901683,0,0.0104196812,0.00207756,0,0.0000163729,0,0.0000462311,9.2179266E-6,0.0024000198,0.0008304451,0.0000498372,0.040608101,0.0209953839,0.0010615384,0,0.001068744,0,0.0007337143,0.0001879834,0,5.6780815E-6,0,9.4177767E-6,1.9372392E-6
ABUR,2009-10-01,0.0092339891,0.0036845738,0.0001723522,0.0880861796,0.1645833333,0.0083333333,608.84871406,28.945756907,135.93909637,0,0.0070539245,0,0.0086141161,0.0016673224,0,0.0000270761,0,0.0000330648,6.399924E-6,0.0019349914,0.0008362441,0.0000452639,0.0200414022,0.0223193678,0.0005878784,0,0.0019438226,0,0.0005687252,0.0001498348,0,8.3199245E-6,0,5.6331408E-6,1.10617E-6
ABUR,2009-11-03,0.0067344831,0.0019516621,0.0000784851,0.2566562221,0.0791666667,0.0020833333,580.79841578,26.501910829,127.00580299,0.0163332273,0.0553424428,0,0.0090845858,0.0016622235,0.0000445401,0.0001509167,0,0.0000247733,4.5328193E-6,0.0018040097,0.0005384533,0.0000253186,0.0536674057,0.0154794265,0.0002452328,0.0080030967,0.0131834319,0,0.0005903288,0.0001624053,0.0000231628,0.0000441094,0,4.4398911E-6,8.7519885E-7
ABUR,2009-12-03,0.0006826863,0.000196902,7.7088734E-6,0.0223396931,0.0104166667,0.0020833333,621.55211116,31.814256435,149.28363255,0.0029003792,0.0203045196,0,0.0090852287,0.0022873544,3.522956E-6,0.000024663,0,0.0000110354,2.7783432E-6,0.0001969107,0.0000583238,2.6156788E-6,0.0067045059,0.0020012486,0.000230985,0.0030475841,0.0054003783,0,0.0005984398,0.0002423428,3.6596506E-6,8.7638868E-6,0,3.1449297E-6,8.3926397E-7
ABUR,2010-01-07,0,0,0,-99999,0,0,531.43103059,15.39588792,112.12309793,0.0022869345,0.0168107815,-99999,0.0071904822,0.0016606644,-99999,-99999,-99999,-99999,-99999,0,0,0,-99999,0,0,0.0023216134,0.0042305392,-99999,0.0006002282,0.0001706529,-99999,-99999,-99999,-99999,-99999
ABUR,2010-02-02,0,0,0,-99999,0,0,560.23453513,8.8995215312,108.26871766,0.0085824443,0.0138988642,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,-99999,0,0,0.0053978373,0.0036060994,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
ABUR,2010-03-08,0,0,0,-99999,0,0,602.15599956,16.301456479,126.50143001,0.0203866818,0.0135933103,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,-99999,0,0,0.0086542228,0.00445064,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
ABUR,2010-04-08,0,0,0,-99999,0,0,730.45046848,30.857460559,159.19132175,0.008106917,0.0089909224,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,-99999,0,0,0.0063726834,0.0032562128,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
ABUR,2010-05-03,0,0,0,-99999,0,0,739.3707303,33.491800881,163.56945609,0,0.0056235271,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,-99999,0,0,0,0.0020947355,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
ABUR,2010-06-04,0.0045319536,0.0016841371,0.0001396916,0.2523912025,0.0583333333,0.0020833333,864.1724207,37.029687983,187.80430641,0,0.0082004141,-99999,0.0098496332,0.0021367764,-99999,-99999,-99999,-99999,-99999,0.0011707108,0.0004450164,0.0000423316,0.0526386735,0.011131519,0.000238724,0,0.0027884361,-99999,0.0007926391,0.0002494204,-99999,-99999,-99999,-99999,-99999
ABUR,2010-07-01,0.0027960411,0.0008717685,0.0000430013,0.0272724945,0.0520833333,0.0020833333,844.27929997,49.378866073,203.00947512,0,0.0073748527,0,0.0079380938,0.0020775859,0,9.911806E-6,0,0.0000106688,2.7922766E-6,0.0007895016,0.0002549322,0.000014577,0.0085434201,0.0102005023,0.0002371199,0,0.0025395723,0,0.0005458462,0.0001895465,0,4.0413727E-6,0,2.6653722E-6,7.2775535E-7
ABUR,2010-08-05,0.0037922544,0.0009351697,0.000052818,0.0536215892,0.1166666667,0.0416666667,846.69420199,52.42136957,212.7334388,0,0.0089522222,0,0.0060648228,0.0022897425,0,8.084736E-6,0,5.4771308E-6,2.0678624E-6,0.0008176243,0.0002112303,0.0000143757,0.0154245827,0.0153213896,0.0030682879,0,0.0028632198,0,0.0004292232,0.0002012336,0,3.0893184E-6,0,1.0730591E-6,4.0250698E-7
ABUR,2010-09-01,0.0156015926,0.0047440391,0.0003155549,0.2052810051,0.25625,0.0625,822.04059935,20.015053754,159.53439497,0,0.0101043535,0,0.0066841716,0.0023767426,0,0.0000236996,0,0.0000156776,5.5746117E-6,0.0027772722,0.0009012139,0.0000765393,0.0539381524,0.0292815038,0.0036747116,0,0.0033258902,0,0.0005294193,0.0002399524,0,8.4700259E-6,0,2.802217E-6,9.6359784E-7
ABUR,2010-10-11,0.0322275202,0.0125318166,0.0007824716,0.218535021,0.4979166667,0.0520833333,702.22522382,13.444289136,126.47698234,0,0.0094535499,0,0.0079759916,0.0018376738,0,0.0000757911,0,0.0000639452,0.000014733,0.0044570924,0.0019143884,0.000166713,0.0338951689,0.0502219034,0.003120196,0,0.0028503962,0,0.0006239936,0.0001609831,0,0.0000244921,0,9.8856705E-6,2.0913332E-6
ABUR,2010-11-01,0.0319341874,0.0087966526,0.0005977827,0.2257028076,0.4458333333,0.04375,602.12347602,12.309170014,106.04189815,0,0.0139621493,0,0.008864165,0.0018635591,0,0.0001473608,0,0.0000935551,0.0000196686,0.0044018788,0.0013419569,0.0001242104,0.0255882996,0.0442480927,0.0027092449,0,0.0043704988,0,0.0005772795,0.0001505178,0,0.0000476573,0,0.0000129724,2.4660782E-6
ABUR,2010-12-02,0.0307720783,0.0088143108,0.0007552135,0.2560660605,0.425,0.025,565.56301519,14.632501403,107.75593921,0,0.0131629015,0.0008828912,0.0087285315,0.0022226307,0,0.0001159056,7.77428E-6,0.0000768589,0.0000195713,0.0050823721,0.0015736169,0.0001762577,0.0529719933,0.0424179541,0.0015069916,0,0.0035303409,0.0002521617,0.0006270918,0.0001745728,0,0.0000340205,2.2557201E-6,0.0000112587,2.7714097E-6
ABUR,2011-01-11,0.0179788503,0.0046909435,0.0004073376,0.0749309273,0.2916666667,0.0208333333,516.20357156,9.594215558,93.975660875,0.0020010677,0.0177475761,0,0.0076483188,0.0020457033,0.0000130816,0.0001160216,0,0.0000499995,0.0000133734,0.0025291655,0.0007324687,0.000087248,0.0115547338,0.029225265,0.0012263354,0.0020763917,0.0046277293,0,0.0005277184,0.0001776547,0.0000137768,0.0000330256,0,7.6474422E-6,2.0189749E-6
ABUR,2011-02-10,0.0168328343,0.004115428,0.0002499892,0.1978159021,0.2270833333,0.01875,613.43610744,7.6820489397,109.19931478,0.0047700281,0.014050849,0,0.0084686877,0.0022108054,0.0000209734,0.0000617803,0,0.0000372361,9.7207125E-6,0.0032654603,0.0008548702,0.0000636849,0.0238733718,0.0327264748,0.0013997644,0.0034121104,0.0037759367,0,0.0005061155,0.0001815371,0.0000153611,0.0000187039,0,5.239682E-6,1.3634598E-6
ABUR,2011-03-04,0.0167882479,0.0039830524,0.0003147209,0.1449803663,0.2625,0.0208333333,622.1052826,9.7222958045,112.03919273,0.0033685442,0.0104873619,0,0.0089085286,0.0024505835,0.0000136388,0.0000424621,0,0.0000360696,9.9221173E-6,0.0024363543,0.0006301972,0.0000676164,0.0190800655,0.027400314,0.0014583888,0.0034307221,0.0027891578,0,0.0005655533,0.0002014057,0.000013719,0.0000123817,0,5.2607231E-6,1.4231897E-6
ABUR,2011-04-01,0.0049914021,0.0015814048,0.0001084707,0.1374954597,0.0729166667,0.00625,717.8595444,15.324431299,128.05915828,0.0341254088,0.0259153087,0,0.0083951922,0.0023741606,0.0000887237,0.000067378,0,0.0000218269,6.1726553E-6,0.001304142,0.0004262656,0.0000338651,0.0334893108,0.012135418,0.0005314262,0.0141345736,0.0104028968,0,0.0005519339,0.0002021371,0.0000385116,0.0000287192,0,3.4134855E-6,9.4539472E-7
ABUR,2011-05-02,0.0073050404,0.0021248611,0.0001715667,0.0626321092,0.1270833333,0.0083333333,882.1914654,19.534171956,184.02855915,0,0.0031543963,0,0.0075933608,0.0021361497,0,5.8033783E-6,0,0.0000139701,3.930034E-6,0.0018320511,0.0005529882,0.0000511231,0.0174589512,0.0197327945,0.0006695408,0,0.00113451,0,0.0005291631,0.0001828708,0,2.3874341E-6,0,2.6686468E-6,7.5781733E-7
ABUR,2011-06-07,0.0096387779,0.0028404521,0.0001840228,0.1107578387,0.1604166667,0.0145833333,940.66790095,19.721334183,205.80390785,0.0042819633,0.0223931738,0,0.0066466268,0.0023015367,0.0000105566,0.0000552075,0,0.0000163864,5.6741444E-6,0.0018765795,0.0005860316,0.0000462848,0.0208799529,0.021668168,0.0010127373,0.0048282571,0.0076448143,0,0.0004446223,0.0001935403,0.0000118353,0.0000207037,0,2.7963183E-6,9.4964829E-7
ABUR,2011-07-07,0.0117108186,0.0032470353,0.0002023289,0.3331377601,0.1375,0.0083333333,842.62457007,16.716740248,181.96723607,0.005138356,0.0069464171,0,0.0085987041,0.0026974845,0.0000156166,0.0000211116,0,0.0000261333,8.1982281E-6,0.0024929991,0.0007202813,0.0000543503,0.0619049786,0.0189594533,0.0006946906,0.0058828626,0.0020348462,0,0.000608134,0.0002667323,0.0000177674,6.8258511E-6,0,4.4427573E-6,1.4558971E-6
ABUR,2011-08-03,0.0126709755,0.0044170501,0.0002296284,0.0401205706,0.2583333333,0.0395833333,877.69298028,16.557428244,172.28382494,0.008264576,0.0038252352,0,0.0079415243,0.0022957649,0.0000314226,0.0000145439,0,0.0000301944,8.7286954E-6,0.0022149427,0.0008355598,0.0000556352,0.0091016677,0.0281154307,0.0033016666,0.006073941,0.0012159011,0,0.0005348754,0.0002513516,0.0000234888,5.0892038E-6,0,4.8601122E-6,1.5706147E-6
